Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
Dorint Kurfürstendamm Berlin,275,8.3,Very Good,3223,"Augsburger Str. 41, Charlottenburg-Wilmersdorf, 10789 Berlin, Germany",https://www.booking.com/hotel/de/sofitelhotelberlin-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=9809560_295823878_2_2_0&highlighted_blocks=9809560_295823878_2_2_0&matching_block_id=9809560_295823878_2_2_0&sr_pri_blocks=9809560_295823878_2_2_0__25186&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5026215,13.3319159
St Christopher's Inn Berlin Alexanderplatz,389,7.8,Good,3789,"Rosa-Luxemburg-Str. 39-41, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/st-christophers-s-hostel-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=193&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=47663425_222488143_2_2_0&highlighted_blocks=47663425_222488143_2_2_0&matching_block_id=47663425_222488143_2_2_0&sr_pri_blocks=47663425_222488143_2_2_0__32068&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5266861,13.4106178
H4 Hotel Berlin Alexanderplatz,284,8.3,Very Good,10210,"Karl-Liebknecht-Strasse 32, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/h4-hotel-berlin-alexanderplatz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=26684203_381358357_0_2_0&highlighted_blocks=26684203_381358357_0_2_0&matching_block_id=26684203_381358357_0_2_0&sr_pri_blocks=26684203_381358357_0_2_0__25983&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5250741,13.4139281
Premier Inn Berlin City Centre,211,N/A,N/A,N/A,"78 Kurfürstenstraße, Mitte, 10787 Berlin, Germany",https://www.booking.com/hotel/de/premier-inn-berlin-city-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=1020151801_374418318_2_2_0&highlighted_blocks=1020151801_374418318_2_2_0&matching_block_id=1020151801_374418318_2_2_0&sr_pri_blocks=1020151801_374418318_2_2_0__19320&from=searchresults#hotelTmpl,52.5040668,13.3471374
Hotel Kastanienhof,428,8.3,Very Good,560,"Kastanienallee 65, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/hotpenskastanienhof.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=6095011_338447319_0_34_0&highlighted_blocks=6095011_338447319_0_34_0&matching_block_id=6095011_338447319_0_34_0&sr_pri_blocks=6095011_338447319_0_34_0__39200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5347359,13.4061427
B&B HOTEL Berlin-Mitte,214,7.9,Good,707,"Albrechtstr. 25/Ecke Reinhardtstr., Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/best-western-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=6693713_91460933_2_2_0&highlighted_blocks=6693713_91460933_2_2_0&matching_block_id=6693713_91460933_2_2_0&sr_pri_blocks=6693713_91460933_2_2_0__19600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5237707,13.3838962
B&B HOTEL Berlin-Alexanderplatz,195,7.8,Good,2936,"Voltairestraße 3, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/b-amp-b-berlin-alexanderplatz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=282721503_347280721_2_2_0&highlighted_blocks=282721503_347280721_2_2_0&matching_block_id=282721503_347280721_2_2_0&sr_pri_blocks=282721503_347280721_2_2_0__17800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5172581,13.414835
Catalonia Berlin Mitte,229,8.4,Very Good,4456,"Köpenicker Strasse, 80-82, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/catalonia-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=87745601_194581511_0_2_0&highlighted_blocks=87745601_194581511_0_2_0&matching_block_id=87745601_194581511_0_2_0&sr_pri_blocks=87745601_194581511_0_2_0__20998&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.511312,13.4156924
acom-Hotel Berlin Kurfürstendamm,234,7.0,Good,6222,"Joachimsthaler Straße 39/40, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",https://www.booking.com/hotel/de/acom-berlin-kurfuerstendamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=6019402_91459454_0_2_0&highlighted_blocks=6019402_91459454_0_2_0&matching_block_id=6019402_91459454_0_2_0&sr_pri_blocks=6019402_91459454_0_2_0__21436&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5046751,13.331784
H10 Ku'damm Lofts,475,8.6,Fabulous,454,"31 Joachimsthaler Straße, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/h10-ku-39-damm-lofts.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=718917501_305667297_2_2_0&highlighted_blocks=718917501_305667297_2_2_0&matching_block_id=718917501_305667297_2_2_0&sr_pri_blocks=718917501_305667297_2_2_0__43508&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5022676,13.3314683
The Charming by Curt Suites,438,9.5,Exceptional,4,"106 Littenstraße, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/the-charming-by-curt.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=1111099003_389597421_2_0_0&highlighted_blocks=1111099003_389597421_2_0_0&matching_block_id=1111099003_389597421_2_0_0&sr_pri_blocks=1111099003_389597421_2_0_0__40042&from=searchresults#hotelTmpl,52.5160889,13.4145751
H2 Hotel Berlin-Alexanderplatz,305,8.2,Very Good,19410,"Karl-Liebknecht-Str. 32a, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/h2-berlin-alexanderplatz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=26689703_380549465_0_1_0&highlighted_blocks=26689703_380549465_0_1_0&matching_block_id=26689703_380549465_0_1_0&sr_pri_blocks=26689703_380549465_0_1_0__27900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5252259,13.4146426
Motel One Berlin Mitte,238,8.4,Very Good,2169,"Prinzenstr. 40-42, Friedrichshain-Kreuzberg, 10969 Berlin, Germany",https://www.booking.com/hotel/de/berlin_motelone.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6099008_387798759_2_2_0&highlighted_blocks=6099008_387798759_2_2_0&matching_block_id=6099008_387798759_2_2_0&sr_pri_blocks=6099008_387798759_2_2_0__21800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5042511,13.4115132
ARCOTEL John F Berlin,282,8.2,Very Good,5218,"Werderscher Markt 11, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/john-f.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=2794802_97056222_0_2_0&highlighted_blocks=2794802_97056222_0_2_0&matching_block_id=2794802_97056222_0_2_0&sr_pri_blocks=2794802_97056222_0_2_0__25809&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5148867,13.3979321
Motel One Berlin Ku'Damm,238,8.3,Very Good,3246,"Kantstr. 7-11a, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",https://www.booking.com/hotel/de/motel-one-berlin-ku-damm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6714915_136663190_2_2_0&highlighted_blocks=6714915_136663190_2_2_0&matching_block_id=6714915_136663190_2_2_0&sr_pri_blocks=6714915_136663190_2_2_0__21800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.50561,13.33036
Park Plaza Berlin,205,7.9,Good,5922,"Lietzenburger Str. 85, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/art-otel-berlin-kudamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6036602_338447175_0_2_0&highlighted_blocks=6036602_338447175_0_2_0&matching_block_id=6036602_338447175_0_2_0&sr_pri_blocks=6036602_338447175_0_2_0__18720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.49969660000001,13.3224475
BNB near Brandenburg Gate - Rooms & Apartments,165,6.4,Pleasant,1168,"Wilhelmstr. 48, Mitte, 10117  Berlin, Germany",https://www.booking.com/hotel/de/hostel-near-the-brandenburg-gate.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=40503201_265775728_0_0_0&highlighted_blocks=40503201_265775728_0_0_0&matching_block_id=40503201_265775728_0_0_0&sr_pri_blocks=40503201_265775728_0_0_0__15120&from=searchresults#hotelTmpl,52.5122053,13.3835818
BlnCty Hotel,295,7.6,Good,2506,"Gertrud-Kolmar-Straße 5, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/intermezzofrauen.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=6184615_103852680_2_0_0&highlighted_blocks=6184615_103852680_2_0_0&matching_block_id=6184615_103852680_2_0_0&sr_pri_blocks=6184615_103852680_2_0_0__27000&from=searchresults#hotelTmpl,52.5119777,13.380598
Clipper Boardinghouse - Berlin-Gendarmenmarkt,298,8.8,Fabulous,1581,"Behrenstr. 47, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/clipper-city-home.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=7588812_0_2_0_0&highlighted_blocks=7588812_0_2_0_0&matching_block_id=7588812_0_2_0_0&sr_pri_blocks=7588812_0_2_0_0__27248&from=searchresults#hotelTmpl,52.5159035,13.3902089
Hotel ZOE by AMANO,250,8.2,Very Good,4372,"Große Präsidentenstraße 6-7, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/zoe-by-amano-group.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=161417601_88990130_0_2_0&highlighted_blocks=161417601_88990130_0_2_0&matching_block_id=161417601_88990130_0_2_0&sr_pri_blocks=161417601_88990130_0_2_0__22892&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5230979,13.4008656
The Circus Hostel,232,8.8,Fabulous,2207,"Weinbergsweg 1a, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/the-circus-hostel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=41536502_93845602_2_2_0&highlighted_blocks=41536502_93845602_2_2_0&matching_block_id=41536502_93845602_2_2_0&sr_pri_blocks=41536502_93845602_2_2_0__21223&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5301333,13.401922
Hotel Adlon Kempinski Berlin,817,9.2,Superb,3900,"Unter den Linden 77, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/adlon-kempinski-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6266502_91460283_2_2_0&highlighted_blocks=6266502_91460283_2_2_0&matching_block_id=6266502_91460283_2_2_0&sr_pri_blocks=6266502_91460283_2_2_0__74800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5156672,13.3800591
Courtyard by Marriott Berlin City Center,238,8.7,Fabulous,1308,"Axel-Springer-Str. 55, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/courtyard-by-marriott-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=7395407_369957873_2_2_0&highlighted_blocks=7395407_369957873_2_2_0&matching_block_id=7395407_369957873_2_2_0&sr_pri_blocks=7395407_369957873_2_2_0__21800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5097343,13.3998466
NH Collection Berlin Mitte am Checkpoint Charlie,327,8.3,Very Good,8464,"Leipziger Str. 106 - 111, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/nhberlinmitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6057010_113767171_0_2_0&highlighted_blocks=6057010_113767171_0_2_0&matching_block_id=6057010_113767171_0_2_0&sr_pri_blocks=6057010_113767171_0_2_0__29950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.51071,13.38852
Cozy flat near Ku'damm with free parking,508,8.1,Very Good,56,"36 Leibnizstraße, Charlottenburg-Wilmersdorf, 10625 Berlin, Germany",https://www.booking.com/hotel/de/cozy-flat-close-to-ku-damm-w-free-parking.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=838537701_385523068_2_0_0&highlighted_blocks=838537701_385523068_2_0_0&matching_block_id=838537701_385523068_2_0_0&sr_pri_blocks=838537701_385523068_2_0_0__46460&from=searchresults#hotelTmpl,52.506,13.31416
Jasper's Boutique Hotel,306,8.1,Very Good,337,"27 Anklamer Straße, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/we.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=306293103_340884249_2_0_0&highlighted_blocks=306293103_340884249_2_0_0&matching_block_id=306293103_340884249_2_0_0&sr_pri_blocks=306293103_340884249_2_0_0__28000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5365409,13.4006921
